quartier_id,quartier_name,commune_name,source,source_url,collected_at
https://databrussels.be/id/monitoringdistrict/50,PORTE DE HAL,Saint-Gilles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/51,BOSNIE,Saint-Gilles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/52,MUTSAARD,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/53,CONSCIENCE,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/54,HELMET,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/55,TERDELT,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/57,CHAUSSEE DE HAECHT,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/58,PARC JOSAPHAT,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/59,CIMETIERE DE BRUXELLES,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/6,PARC MARIE-JOSE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/60,DOMAINE ROYAL LAEKEN,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/61,HEYMBOSCH - AZ-JETTE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
